"","gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","description"
"490","PDS5A",8.56298716203974e-198,0.466102353787803,0.201,0.768,1.78486904405556e-193,"PDS5 cohesin associated factor A [Source:HGNC Symbol;Acc:HGNC:29088]"
"491","RPRD1B",1.97133264628314e-197,0.287488152263872,0.097,0.496,4.10904576791257e-193,"regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]"
"492","SSR1",2.20055647461575e-197,0.426956157260796,0.236,0.867,4.58683991568907e-193,"signal sequence receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:11323]"
"493","NUFIP2",3.74881271840085e-197,0.326358725651143,0.114,0.539,7.81402523023473e-193,"nuclear FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17634]"
"494","COX7C",5.29110906635201e-197,-0.365834522072192,0.662,1,1.10287877379041e-192,"cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292]"
"495","SEH1L",6.69914913890398e-197,0.363532190650299,0.14,0.605,1.39637064651315e-192,"SEH1 like nucleoporin [Source:HGNC Symbol;Acc:HGNC:30379]"
"496","RPA1",2.21864898777717e-196,0.324958900195798,0.119,0.551,4.62455195012274e-192,"replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]"
"497","CNN3",2.42583658398648e-196,0.458242102555974,0.205,0.776,5.05641377566143e-192,"calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]"
"498","ATP1B3",3.35598258589934e-196,0.352988888088907,0.248,0.899,6.99521010204858e-192,"ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]"
"499","MRPS31",5.39495749423782e-196,0.352395884293085,0.122,0.559,1.12452494009893e-191,"mitochondrial ribosomal protein S31 [Source:HGNC Symbol;Acc:HGNC:16632]"
"500","TFRC",1.2223427676995e-195,0.416266685038973,0.209,0.785,2.54785126499283e-191,"transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]"
"501","GAGE2A",1.59601325243911e-195,0.324472345119276,0.099,0.499,3.32673002338408e-191,"G antigen 2A [Source:HGNC Symbol;Acc:HGNC:4099]"
"502","ADAR",1.83507748027512e-195,0.46275085556294,0.202,0.767,3.82503549988546e-191,"adenosine deaminase RNA specific [Source:HGNC Symbol;Acc:HGNC:225]"
"503","EPRS",4.42341786184931e-195,0.449641808650923,0.201,0.765,9.2201721912387e-191,"glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]"
"504","HUWE1",4.97197104286489e-195,0.392145625382537,0.143,0.61,1.03635764417476e-190,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:30892]"
"505","TEAD1",6.86373439571553e-195,0.263520749401434,0.094,0.484,1.43067679744295e-190,"TEA domain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11714]"
"506","OGFOD1",1.50567380907916e-194,0.267665965956551,0.093,0.482,3.13842648764459e-190,"2-oxoglutarate and iron dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585]"
"507","RARS",4.46247890154824e-194,0.442535969180769,0.17,0.679,9.30159102238715e-190,"arginyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:9870]"
"508","SLTM",1.07085859556142e-193,0.322054540496707,0.266,0.945,2.23209765658823e-189,"SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]"
"509","AC007114.2",1.38323280599815e-193,0.349001772364437,0.117,0.541,2.88321046082255e-189,"novel transcript, antisense to AKAP1"
"510","ARIH1",1.71723325719716e-193,0.277032254919684,0.097,0.491,3.57940100130175e-189,"ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689]"
"511","POLR2B",2.15442300489256e-193,0.393659811152441,0.143,0.609,4.49067931139806e-189,"RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188]"
"512","ELAVL1",3.31756144478369e-193,0.446938538793579,0.221,0.816,6.91512507550712e-189,"ELAV like RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3312]"
"513","NARS",6.0754881660513e-193,0.281946524497928,0.269,0.953,1.26637475333173e-188,"asparaginyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:7643]"
"514","PRPF38B",8.30678647288097e-193,0.44455381638039,0.223,0.82,1.73146657240731e-188,"pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]"
"515","STIP1",1.9124140507448e-192,0.435242655187265,0.2,0.758,3.98623584737246e-188,"stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]"
"516","NUP58",2.94712085516859e-192,0.357459974722457,0.13,0.572,6.14297871051341e-188,"nucleoporin 58 [Source:HGNC Symbol;Acc:HGNC:20261]"
"517","UGDH",3.15532881067915e-192,0.453905088645537,0.187,0.722,6.57696737297963e-188,"UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]"
"518","GTF3A",5.33293245483413e-192,-0.441016259347441,0.419,1,1.11159644088563e-187,"general transcription factor IIIA [Source:HGNC Symbol;Acc:HGNC:4662]"
"519","PRSS3",8.61110716335387e-192,-0.416956266946284,0.384,0.999,1.79489917712948e-187,"serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]"
"520","CD24",2.03968942426475e-191,-0.394998489002377,0.359,0.996,4.25152863593744e-187,"CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]"
"521","TMEM106B",3.56464372473818e-191,0.471778851498388,0.21,0.782,7.43014337984427e-187,"transmembrane protein 106B [Source:HGNC Symbol;Acc:HGNC:22407]"
"522","PRDX3",3.6335652059015e-191,0.374533715852581,0.26,0.925,7.5738033151811e-187,"peroxiredoxin 3 [Source:HGNC Symbol;Acc:HGNC:9354]"
"523","ASAP1",1.16080487098669e-190,0.389403271558323,0.147,0.614,2.41958167308465e-186,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:2720]"
"524","XRN2",1.40679248301728e-190,0.407402615270812,0.259,0.921,2.93231825160122e-186,"5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12836]"
"525","GART",1.55205451666637e-190,0.468468336507286,0.183,0.71,3.23510243453939e-186,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:HGNC:4163]"
"526","AXIN2",2.01897506722654e-190,0.335010460979933,0.13,0.57,4.20835163012701e-186,"axin 2 [Source:HGNC Symbol;Acc:HGNC:904]"
"527","EEF1D",7.3269417733056e-190,-0.434942904489237,0.397,1,1.52722774322782e-185,"eukaryotic translation elongation factor 1 delta [Source:HGNC Symbol;Acc:HGNC:3211]"
"528","MED6",4.27244384155808e-189,0.333738488690804,0.115,0.53,8.90548194334366e-185,"mediator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:19970]"
"529","CDCA7",1.45945530072106e-188,0.349419899400857,0.202,0.755,3.04208862882297e-184,"cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]"
"530","DDX3X",1.53609566259203e-188,0.47506123359876,0.21,0.78,3.20183779910682e-184,"DEAD-box helicase 3 X-linked [Source:HGNC Symbol;Acc:HGNC:2745]"
"531","NOC3L",3.31357341596211e-188,0.308211694230394,0.108,0.512,6.90681242823142e-184,"NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]"
"532","HNRNPUL1",5.86453719432645e-188,0.318475601294864,0.266,0.936,1.22240413278541e-183,"heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011]"
"533","NFAT5",8.80679787625885e-188,0.456265379442456,0.205,0.763,1.83568894932739e-183,"nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774]"
"534","UACA",9.96427206967739e-188,0.274585994828109,0.096,0.482,2.07695287020355e-183,"uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:HGNC:15947]"
"535","RPF2",1.49213867741624e-187,0.396690471095015,0.142,0.597,3.11021385920641e-183,"ribosome production factor 2 homolog [Source:HGNC Symbol;Acc:HGNC:20870]"
"536","AASDHPPT",3.3356807303294e-187,0.260168912760262,0.081,0.444,6.95289291429859e-183,"aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase [Source:HGNC Symbol;Acc:HGNC:14235]"
"537","RNF149",4.80365527177394e-187,0.319881622246249,0.106,0.505,1.00127390484856e-182,"ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]"
"538","TOMM7",1.41232292022338e-186,-0.348222490664552,0.698,1,2.94384589491362e-182,"translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]"
"539","ADSS",1.56692525386971e-186,0.481416610413049,0.189,0.719,3.26609899916602e-182,"adenylosuccinate synthase [Source:HGNC Symbol;Acc:HGNC:292]"
"540","MARCKS",2.60141762865947e-186,0.47537947581037,0.188,0.716,5.42239490517779e-182,"myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]"
"541","DNAJB6",2.64963235947039e-186,0.346205747737339,0.27,0.947,5.52289369008008e-182,"DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]"
"542","SLBP",1.37811687632145e-185,0.339733823012352,0.227,0.82,2.87254681700442e-181,"stem-loop binding protein [Source:HGNC Symbol;Acc:HGNC:10904]"
"543","LIPA",2.88711938100529e-185,0.251197022054717,0.088,0.457,6.01791163776744e-181,"lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]"
"544","RAD21",2.96656254410347e-185,0.425717323150395,0.208,0.768,6.18350296692927e-181,"RAD21 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:9811]"
"545","CCT8",3.6817011994472e-185,0.313357426512768,0.267,0.934,7.67413798012775e-181,"chaperonin containing TCP1 subunit 8 [Source:HGNC Symbol;Acc:HGNC:1623]"
"546","ATP6V0E1",3.78121622570024e-185,0.311623069429204,0.269,0.94,7.88156710084958e-181,"ATPase H+ transporting V0 subunit e1 [Source:HGNC Symbol;Acc:HGNC:863]"
"547","AL161431.1",1.67984629214484e-184,0.274701690243487,0.089,0.459,3.50147161134671e-180,"novel transcript"
"548","MRPL47",6.73495984063876e-184,0.451265396542021,0.202,0.75,1.40383502918274e-179,"mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]"
"549","DNAJC2",1.01909190527446e-183,0.44106761230087,0.257,0.904,2.12419516735408e-179,"DnaJ heat shock protein family (Hsp40) member C2 [Source:HGNC Symbol;Acc:HGNC:13192]"
"550","CAPG",1.31965309615172e-183,0.381598539574607,0.223,0.805,2.75068491361864e-179,"capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]"
"551","CNOT8",7.29411832937009e-183,0.255468040431528,0.084,0.445,1.5203860245739e-178,"CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207]"
"552","STEAP2",8.78860620548796e-183,0.392984684580982,0.151,0.613,1.83189707747191e-178,"STEAP2 metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885]"
"553","CDK6",2.0878408488271e-182,0.483326334638378,0.224,0.808,4.3518954652952e-178,"cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]"
"554","EIF4A3",2.27880328036492e-182,0.395250940156054,0.166,0.65,4.74993755759264e-178,"eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]"
"555","CSE1L",8.47026011898277e-182,0.447654606076193,0.185,0.702,1.76554101920077e-177,"chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431]"
"556","STRN3",1.59120556524213e-181,0.424872616172865,0.161,0.638,3.31670888019069e-177,"striatin 3 [Source:HGNC Symbol;Acc:HGNC:15720]"
"557","CS",1.81529726094816e-181,0.482853594966334,0.234,0.835,3.78380561072033e-177,"citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]"
"558","PUM3",2.73663229313003e-181,0.392590988365545,0.137,0.575,5.70423635180023e-177,"pumilio RNA binding family member 3 [Source:HGNC Symbol;Acc:HGNC:29676]"
"559","NACA",4.26715109452307e-181,-0.351495945996101,0.68,1,8.89444974142389e-177,"nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629]"
"560","PET100",6.43013470200511e-181,0.460812711514149,0.248,0.872,1.34029727728595e-176,"PET100 cytochrome c oxidase chaperone [Source:HGNC Symbol;Acc:HGNC:40038]"
"561","HMGA1",1.96143325469496e-180,-0.42029806154289,0.47,1,4.08841147608617e-176,"high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]"
"562","OCIAD2",3.49926417497069e-180,-0.358240014308939,0.352,0.998,7.2938662463089e-176,"OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]"
"563","UHMK1",3.51709178409829e-180,0.352320319116026,0.122,0.537,7.33102611477447e-176,"U2AF homology motif kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]"
"564","SPEN",3.74383506003183e-180,0.449610822228538,0.167,0.652,7.80364979913034e-176,"spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]"
"565","ZC3HAV1",7.04681458039905e-180,0.335229164160407,0.107,0.498,1.46883803113838e-175,"zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]"
"566","RREB1",9.42393608222014e-179,0.282505699261218,0.099,0.477,1.96432523697797e-174,"ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10449]"
"567","SLC7A6",2.69430411901474e-178,0.262758048766122,0.088,0.449,5.61600750567432e-174,"solute carrier family 7 member 6 [Source:HGNC Symbol;Acc:HGNC:11064]"
"568","CAPRIN1",5.13720760811327e-178,0.49358234422787,0.248,0.867,1.07079955383513e-173,"cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]"
"569","TMEM14A",9.60535210424579e-178,0.338951766696022,0.267,0.921,2.00213959260899e-173,"transmembrane protein 14A [Source:HGNC Symbol;Acc:HGNC:21076]"
"570","DNTTIP2",1.9727136228853e-177,0.346528012928602,0.111,0.505,4.11192427554211e-173,"deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]"
"571","PUM1",2.23949941428361e-177,0.450287091046184,0.171,0.658,4.66801257913275e-173,"pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]"
"572","FKBP4",2.33400121364103e-177,0.452901217808773,0.232,0.821,4.86499212971337e-173,"FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]"
"573","NFIA",9.59022496664787e-176,0.42860083471959,0.152,0.607,1.99898649204808e-171,"nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]"
"574","SMS",2.89441404415737e-175,0.332860886537512,0.272,0.934,6.03311663364162e-171,"spermine synthase [Source:HGNC Symbol;Acc:HGNC:11123]"
"575","SAR1B",5.41658065825968e-174,0.383209423163561,0.134,0.557,1.12903207240765e-169,"secretion associated Ras related GTPase 1B [Source:HGNC Symbol;Acc:HGNC:10535]"
"576","PTP4A1",4.28489974070938e-173,0.451104902732901,0.226,0.797,8.93144501953463e-169,"protein tyrosine phosphatase 4A1 [Source:HGNC Symbol;Acc:HGNC:9634]"
"577","DHX40",1.09922162927297e-172,0.264184476162887,0.087,0.439,2.29121756405658e-168,"DEAH-box helicase 40 [Source:HGNC Symbol;Acc:HGNC:18018]"
"578","ARMT1",1.86156112209333e-172,0.284231924512583,0.091,0.449,3.88023800289134e-168,"acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872]"
"579","ACTR3",4.06561168745052e-172,0.492930324986671,0.234,0.818,8.47436100132187e-168,"actin related protein 3 [Source:HGNC Symbol;Acc:HGNC:170]"
"580","TMEM50A",3.01201639130534e-171,0.297925502364782,0.282,0.956,6.27824696603685e-167,"transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]"
"581","TRAM1",3.99305326919172e-171,0.500012666975333,0.215,0.765,8.32312023430321e-167,"translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]"
"582","USP14",4.29681005146886e-171,0.50088418074555,0.201,0.727,8.95627087128168e-167,"ubiquitin specific peptidase 14 [Source:HGNC Symbol;Acc:HGNC:12612]"
"583","LMNB1",8.28958048046682e-171,0.343584877808264,0.127,0.536,1.7278801553485e-166,"lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]"
"584","GMFB",1.45485880637837e-169,0.516148448223556,0.214,0.758,3.03250769601507e-165,"glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]"
"585","ITGA6",1.86416841533651e-169,0.411462452401772,0.267,0.907,3.88567264492743e-165,"integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]"
"586","NONO",4.71676500819419e-168,0.387718359039875,0.283,0.953,9.83162498307998e-164,"non-POU domain containing octamer binding [Source:HGNC Symbol;Acc:HGNC:7871]"
"587","GPX4",7.15163196850935e-168,-0.266858592038347,0.337,0.999,1.49068616751609e-163,"glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]"
"588","CKAP5",1.03703566423324e-167,0.267103105901302,0.095,0.453,2.16159713852777e-163,"cytoskeleton associated protein 5 [Source:HGNC Symbol;Acc:HGNC:28959]"
"589","TMPO",1.08128069122528e-167,0.401444727684039,0.247,0.847,2.25382147278998e-163,"thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]"
"590","PSMC4",2.50539448894137e-167,0.471469192985523,0.227,0.791,5.22224427274939e-163,"proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]"
"591","LAP3",7.49159543402553e-167,0.429084594529245,0.146,0.576,1.56154815226828e-162,"leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]"
"592","LLPH",2.555751154732e-166,0.552861862376444,0.221,0.774,5.32720770692338e-162,"LLP homolog, long-term synaptic facilitation factor [Source:HGNC Symbol;Acc:HGNC:28229]"
"593","THOC2",1.86395543616842e-165,0.519510197958691,0.243,0.833,3.88522871114945e-161,"THO complex 2 [Source:HGNC Symbol;Acc:HGNC:19073]"
"594","SON",3.48217988498375e-165,0.295320539415295,0.287,0.958,7.25825575226013e-161,"SON DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]"
"595","DSG2",4.65117176690151e-165,0.443417229032642,0.269,0.906,9.69490243092951e-161,"desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]"
"596","ECT2",1.67305914567163e-164,0.321980376884432,0.121,0.513,3.48732448323795e-160,"epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155]"
"597","TRIM28",1.84146780175049e-164,0.380824152301923,0.28,0.938,3.83835548596872e-160,"tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]"
"598","ZWINT",2.24031372624339e-164,0.315329261371115,0.164,0.618,4.66970993098172e-160,"ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]"
"599","PRPS2",3.81215366086507e-164,0.394517089643626,0.153,0.592,7.94605309070714e-160,"phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]"
"600","GOLIM4",7.44524238153908e-164,0.45118555351627,0.256,0.863,1.55188632200801e-159,"golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15448]"
"601","PSMC6",9.9615576255033e-164,0.473163300307646,0.263,0.888,2.07638707145991e-159,"proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]"
"602","NUDT4",1.28831311550018e-163,0.505102957782845,0.252,0.855,2.68535985794858e-159,"nudix hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:8051]"
"603","ZC3H4",3.18998433830692e-163,0.266804166619984,0.087,0.427,6.64920335476694e-159,"zinc finger CCCH-type containing 4 [Source:HGNC Symbol;Acc:HGNC:17808]"
"604","ANKRD10",3.3559815748457e-163,0.454433300384325,0.158,0.603,6.99520799460838e-159,"ankyrin repeat domain 10 [Source:HGNC Symbol;Acc:HGNC:20265]"
"605","SFT2D2",3.49447246763196e-163,0.447034481525531,0.153,0.59,7.28387841153205e-159,"SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140]"
"606","SPIN1",3.831906401901e-163,0.292715752053901,0.093,0.442,7.98722570412245e-159,"spindlin 1 [Source:HGNC Symbol;Acc:HGNC:11243]"
"607","HP1BP3",5.12137540305573e-163,0.27724864843742,0.286,0.949,1.06749948901294e-158,"heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]"
"608","XRCC6",6.43109813925945e-163,0.438492722174703,0.265,0.891,1.34049809614724e-158,"X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]"
"609","PRMT1",3.1284694603947e-162,0.396995850501298,0.255,0.859,6.52098174324671e-158,"protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187]"
"610","TAOK1",5.07895540665758e-162,0.355326014187602,0.112,0.487,1.05865746496371e-157,"TAO kinase 1 [Source:HGNC Symbol;Acc:HGNC:29259]"
"611","NPEPPS",5.19930415136984e-162,0.523768041626315,0.236,0.808,1.08374295731153e-157,"aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]"
"612","SRPRB",8.99193004531576e-162,0.407496469388209,0.145,0.567,1.87427789864562e-157,"SRP receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:24085]"
"613","PTRH2",1.08981163544123e-161,0.255830458962129,0.081,0.409,2.2716033729137e-157,"peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]"
"614","PPT1",1.22455174838971e-161,0.46878296431769,0.269,0.901,2.5524556643435e-157,"palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]"
"615","ARL4A",1.90211627729504e-161,0.35085769092516,0.287,0.952,3.96477116839378e-157,"ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]"
"616","MCM6",2.51849078995515e-161,0.274411970000631,0.087,0.425,5.24954220258251e-157,"minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]"
"617","CTBP1",1.10702493820987e-160,0.505199978244232,0.254,0.857,2.30748278120466e-156,"C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]"
"618","EP300",2.17378816100705e-160,0.264072506069017,0.085,0.418,4.53104404280308e-156,"E1A binding protein p300 [Source:HGNC Symbol;Acc:HGNC:3373]"
"619","GID8",6.64751535828434e-160,0.47652125249349,0.259,0.87,1.38560810128079e-155,"GID complex subunit 8 homolog [Source:HGNC Symbol;Acc:HGNC:15857]"
"620","SAR1A",2.59255308707669e-159,0.475635475554227,0.183,0.661,5.40391765470264e-155,"secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]"
"621","TMCO1",2.89146401462895e-159,0.410911642984206,0.282,0.936,6.02696759209259e-155,"transmembrane and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:18188]"
"622","CXADR",6.77689805015853e-159,0.481726466288963,0.26,0.868,1.41257662957504e-154,"CXADR Ig-like cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:2559]"
"623","SEPT11",8.9952253492588e-159,0.518729197021589,0.222,0.763,1.8749647717995e-154,NA
"624","PNPT1",2.33333475392881e-158,0.491024028368614,0.175,0.639,4.86360296108921e-154,"polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]"
"625","PSMC1",1.15394470215792e-157,0.37944012049012,0.282,0.93,2.40528233717797e-153,"proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]"
"626","OSTC",3.54155767362928e-157,0.308923254582693,0.293,0.964,7.38202281491287e-153,"oligosaccharyltransferase complex non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:24448]"
"627","PRPF4",9.20970387456224e-157,0.252525411510284,0.084,0.411,1.91967067561375e-152,"pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349]"
"628","CNOT6",1.03296322709164e-156,0.279985796863169,0.089,0.423,2.15310855054982e-152,"CCR4-NOT transcription complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14099]"
"629","COPB2",1.88748050096576e-156,0.278575522605346,0.093,0.433,3.93426435621303e-152,"coatomer protein complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]"
"630","CNOT6L",2.12091756721695e-156,0.256543692796596,0.081,0.403,4.42084057710702e-152,"CCR4-NOT transcription complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:18042]"
"631","GOLPH3",3.24797068280395e-156,0.436165713885085,0.142,0.553,6.77007009123655e-152,"golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]"
"632","TMED8",6.27457072199372e-156,0.251161649142517,0.082,0.405,1.30787152129237e-151,"transmembrane p24 trafficking protein family member 8 [Source:HGNC Symbol;Acc:HGNC:18633]"
"633","DCAF13",7.62381867742183e-155,0.384344434915038,0.129,0.517,1.58910876512181e-150,"DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:HGNC:24535]"
"634","PRPF40A",8.84809992511751e-155,0.439856406944399,0.282,0.927,1.84429794839149e-150,"pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463]"
"635","UGCG",1.00427575157483e-154,0.421053897852825,0.138,0.54,2.09331237658258e-150,"UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524]"
"636","FAM91A1",3.91887919099043e-154,0.381108667404012,0.122,0.499,8.16851178570045e-150,"family with sequence similarity 91 member A1 [Source:HGNC Symbol;Acc:HGNC:26306]"
"637","ARID1A",5.00638164204039e-154,0.512657910072024,0.248,0.827,1.0435301894669e-149,"AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]"
"638","PPP6C",8.55149067313808e-154,0.439605144145465,0.151,0.569,1.7824727159089e-149,"protein phosphatase 6 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9323]"
"639","NOP58",9.76056298350338e-154,0.492711878741931,0.2,0.696,2.03449174828145e-149,"NOP58 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:29926]"
"640","TOMM5",1.47800089436157e-153,0.305046066100133,0.292,0.951,3.08074506420725e-149,"translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]"
"641","BARD1",1.54342472925855e-153,0.302030501945548,0.096,0.435,3.21711450566651e-149,"BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]"
"642","RHOB",3.45021671349354e-153,0.383778814136739,0.132,0.522,7.19163171760593e-149,"ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]"
"643","FOS",4.3997043247857e-153,0.370670257325121,0.273,0.893,9.17074369458332e-149,"Fos proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3796]"
"644","NMUR2",1.5859355157975e-152,0.271758942180771,0.083,0.402,3.30572398912831e-148,"neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]"
"645","MFSD14B",2.07748535434508e-152,0.480780341047362,0.171,0.619,4.33031047259688e-148,"major facilitator superfamily domain containing 14B [Source:HGNC Symbol;Acc:HGNC:23376]"
"646","PSMA5",2.23569044357977e-152,0.391211683917911,0.279,0.913,4.66007316059768e-148,"proteasome subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534]"
